SCC,num,specise,PSO4,PNO3,PEC,POC,PMFINE
40703608,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40703609,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40703610,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40703618,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40703619,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40703620,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40703621,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40703622,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40703697,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40704001,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40704002,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40704004,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40704005,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40704007,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40704008,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40704010,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40704097,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40704099,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40704401,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40704402,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40704406,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40704410,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40704411,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40704412,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40704413,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40704414,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40704415,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40704416,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40704421,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40704422,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40704424,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40704425,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40704426,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40704801,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40704802,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40704898,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40705201,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40705204,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40705207,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40705208,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40705209,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40705210,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40705211,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40705212,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40705215,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40705216,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40705217,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40705218,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40705297,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40705298,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40705601,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40705602,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40705605,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40705606,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40705608,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40705610,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40706001,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40706003,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40706004,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40706005,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40706006,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40706007,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40706008,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40706010,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40706012,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40706013,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40706014,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40706015,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40706018,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40706019,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40706020,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40706021,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40706022,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40706027,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40706029,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40706032,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40706033,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40706034,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40706097,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40706098,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40706402,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40706403,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40706404,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40706497,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40706498,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40706801,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40706802,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40706803,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40706804,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40706807,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40706808,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40706814,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40706898,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40707204,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40707601,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40707602,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40707603,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40707604,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40707697,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40707698,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40708002,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40708097,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40708098,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40708401,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40708402,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40708497,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40708498,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40714601,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40714603,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40714604,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40714605,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40715801,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40715802,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40715809,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40715810,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40715811,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40715812,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40717204,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40717205,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40717206,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40717207,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40717211,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40717601,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40717602,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40717606,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40717611,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40717613,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40717697,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40717698,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40718002,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40718006,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40718098,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40718801,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40718802,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40719601,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40719602,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40719615,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40719616,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40719619,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40719623,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40719624,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40719697,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40719698,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40720098,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40720401,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40720405,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40720418,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40720419,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40720420,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40720803,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40720804,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40720897,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40720898,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40721603,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40722001,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40722004,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40722005,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40722006,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40722008,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40722009,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40722010,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40722031,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40722032,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40722097,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40722098,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40722802,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40722804,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40722805,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40722806,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40722807,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
40722897,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115
